 |14|山西省| |省| |SHENG| |101|0|2
 |4|四级|四级|交通区位| |KE_JI_DU| |205|0|1
 |5|五级|五级|交通区位| |KE_JI_DU| |205|0|1
 |101|砖红壤|砖红壤|土壤类型| |TU_RANG_LX| |206|0|3
 |102|赤红壤|赤红壤|土壤类型| |TU_RANG_LX| |206|0|3
 |103|红壤|红壤|土壤类型| |TU_RANG_LX| |206|0|3
 |104|黄壤|黄壤|土壤类型| |TU_RANG_LX| |206|0|3
 |105|黄红壤|黄红壤|土壤类型| |TU_RANG_LX| |206|0|3
 |107|滨海盐土|滨海盐土|土壤类型| |TU_RANG_LX| |206|0|3
 |108|硅质白粉土|硅质白粉土|土壤类型| |TU_RANG_LX| |206|0|3
 |109|冲积土|冲积土|土壤类型| |TU_RANG_LX| |206|0|3
 |111|黄棕壤|黄棕壤|土壤类型| |TU_RANG_LX| |206|0|3
 |116|(山地)沼泽土|(山地)沼泽土|土壤类型| |TU_RANG_LX| |206|0|3
 |181|紫色土|紫色土|土壤类型| |TU_RANG_LX| |206|0|3
 |182|石灰土|石灰土|土壤类型| |TU_RANG_LX| |206|0|3
 |10|国有林地|国有林|土地权属| |LD_QS| |207|0|2
 |20|集体林地|集体林地|土地权属| |LD_QS| |207|0|2
 |21|农户家庭承包经营|农户家庭承包经营|土地权属| |LD_QS| |207|0|2
 |22|联户合作经营|联户合作经营|土地权属| |LD_QS| |207|0|2
 |23|集体经济组织经营|集体经济组织经营|土地权属| |LD_QS| |207|0|2
 |1|国有|国有|土地使用权| |TDJYQ| |208|0|1
 |2|集体|集体|土地使用权| |TDJYQ| |208|0|1
 |3|其他国有|其他国有|土地使用权| |TDJYQ| |208|0|1
 |4|联营|联营|土地使用权| |TDJYQ| |208|0|1
 |5|非公有|非公有|土地使用权| |TDJYQ| |208|0|1
 |6|个人|个人|土地使用权| |TDJYQ| |208|0|1
 |7|被占|被占|土地使用权| |TDJYQ| |208|0|1
 |8|其他|其他|土地使用权| |TDJYQ| |208|0|1
 |1|国有|国有|林木所有权| |LMSYQ| |209|0|1
 |2|集体|集体|林木所有权| |LMSYQ| |209|0|1
 |3|其他国有|其他国有|林木所有权| |LMSYQ| |209|0|1
 |4|联营|联营|林木所有权| |LMSYQ| |209|0|1
 |5|非公有|非公有|林木所有权| |LMSYQ| |209|0|1
 |6|个人|个人|林木所有权| |LMSYQ| |209|0|1
 |7|其他|其他|林木所有权| |LMSYQ| |209|0|1
 |1|国有|国有|林木使用权| |LMJYQ| |210|0|1
 |2|集体|集体|林木使用权| |LMJYQ| |210|0|1
 |3|其他国有|其他国有|林木使用权| |LMJYQ| |210|0|1
 |4|联营|联营|林木使用权| |LMJYQ| |210|0|1
 |5|非公有|非公有|林木使用权| |LMJYQ| |210|0|1
 |6|个人|个人|林木使用权| |LMJYQ| |210|0|1
 |7|其他|其他|林木使用权| |LMJYQ| |210|0|1
 |1111|纯林地|纯　林|地类| |DI_LEI| |211|0|3
 |1112|混交林地|混交林|地类| |DI_LEI| |211|0|3
 |1120|红树林地|红树林|地类| |DI_LEI| |211|0|3
 |1130|竹林地|竹  林|地类| |DI_LEI| |211|0|3
 |1140|经济林|经济林|地类| |DI_LEI| |211|0|3
 |1200|疏林地|疏林地|地类| |DI_LEI| |211|0|3
 |1310|国家特别规定灌木林地|国特灌|地类| |DI_LEI| |211|0|3
 |1320|其它灌木林地|其它灌|地类| |DI_LEI| |211|0|3
 |1410|未成林造林地|人工未|地类| |DI_LEI| |211|0|3
 |1420|未成林封育地|封育未|地类| |DI_LEI| |211|0|3
 |403|红树林未成林造林地|红造未|地类| |DI_LEI| |211|0|3
 |404|红树林未成林封育地|红封未|地类| |DI_LEI| |211|0|3
 |1500|苗圃地|苗圃地|地类| |DI_LEI| |211|0|3
 |1610|采伐迹地|采伐地|地类| |DI_LEI| |211|0|3
 |1620|火烧迹地|火烧地|地类| |DI_LEI| |211|0|3
 |1631|其它无立木林地|其它无|地类| |DI_LEI| |211|0|4
 |1632|临时占用|临时占|地类| |DI_LEI| |211|0|4
 |1633|毁林开垦|毁林|地类| |DI_LEI| |211|0|4
 |1634|地震塌方泥石流|泥石流|地类| |DI_LEI| |211|0|4
 |1710|宜林荒山荒地|荒山地|地类| |DI_LEI| |211|0|3
 |1720|宜林沙荒地|沙荒地|地类| |DI_LEI| |211|0|3
 |1730|其它宜林地|其它宜|地类| |DI_LEI| |211|0|3
 |1740|退耕牧地|退耕牧|地类| |DI_LEI| |211|0|3
 |705|红树林规划造林地|红规地|地类| |DI_LEI| |211|0|3
 |706|红树林其它宜林地|红宜地|地类| |DI_LEI| |211|0|3
 |1800|林业辅助生产林地|辅助地|地类| |DI_LEI| |211|0|3
 |200|非林地|非林地|地类| |DI_LEI| |211|0|3
 |901|退耕对象地|退耕地|地类| |DI_LEI| |211|0|3
 |2110|耕地|耕地|地类| |DI_LEI| |211|0|3
 |2120|其他农用地|其他农|地类| |DI_LEI| |211|0|3
 |2200|牧草地|牧草地|地类| |DI_LEI| |211|0|3
 |2210|天然草地|天然草|地类| |DI_LEI| |211|0|3
 |2220|改良草地|改良草|地类| |DI_LEI| |211|0|3
 |2230|人工草地|人工草|地类| |DI_LEI| |211|0|3
 |230|水域|水域|地类| |DI_LEI| |211|0|3
 |2310|河流|河流|地类| |DI_LEI| |211|0|3
 |2320|湖泊|湖泊|地类| |DI_LEI| |211|0|3
 |2330|水库|水库|地类| |DI_LEI| |211|0|3
 |2340|池塘|池塘|地类| |DI_LEI| |211|0|3
 |2410|荒草地|荒草地|地类| |DI_LEI| |211|0|3
 |2420|盐碱地|盐碱地|地类| |DI_LEI| |211|0|3
 |2430|沙地|沙地|地类| |DI_LEI| |211|0|3
 |2440|裸土地|裸土地|地类| |DI_LEI| |211|0|3
 |2450|裸岩石砾地|裸岩砾|地类| |DI_LEI| |211|0|3
 |2460|滩涂|滩涂|地类| |DI_LEI| |211|0|3
 |2470|其他未利用地|其他未|地类| |DI_LEI| |211|0|3
 |2500|建设用地|建设用地|地类| |DI_LEI| |211|0|3
 |2510|工矿建设用地|工矿地|地类| |DI_LEI| |211|0|3
 |2520|城乡居民建设用地|城建地|地类| |DI_LEI| |211|0|3
 |2530|交通建设用地|交建地|地类| |DI_LEI| |211|0|3
 |2540|其它用地|其它用地|地类| |DI_LEI| |211|0|3
 |110|防护林|防护林|林种| |LIN_ZHONG| |212|0|3
 |111|水源涵养林|水源林|林种| |LIN_ZHONG| |212|0|3
 |112|水土保持林|水土林|林种| |LIN_ZHONG| |212|0|3
 |113|防风固沙林|防风林|林种| |LIN_ZHONG| |212|0|3
 |114|农田牧场防|农牧防|林种| |LIN_ZHONG| |212|0|3
 |115|护岸林|护岸林|林种| |LIN_ZHONG| |212|0|3
 |116|护路林|护路林|林种| |LIN_ZHONG| |212|0|3
 |117|其它防护林|其它防|林种| |LIN_ZHONG| |212|0|3
 |120|特用林|特用林|林种| |LIN_ZHONG| |212|0|3
 |121|国防林|国防林|林种| |LIN_ZHONG| |212|0|3
 |122|实验林|实验林|林种| |LIN_ZHONG| |212|0|3
 |123|母树林|母树林|林种| |LIN_ZHONG| |212|0|3
 |124|环境保护林|环保林|林种| |LIN_ZHONG| |212|0|3
 |125|风景林|风景林|林种| |LIN_ZHONG| |212|0|3
 |126|名胜古迹和纪念林|名胜林|林种| |LIN_ZHONG| |212|0|3
 |127|自然保护林|保护区|林种| |LIN_ZHONG| |212|0|3
 |230|用材林|用材林|林种| |LIN_ZHONG| |212|0|3
 |231|短轮伐期工业原料|短轮伐|林种| |LIN_ZHONG| |212|0|3
 |232|速生丰产用材林|速丰林|林种| |LIN_ZHONG| |212|0|3
 |233|一般用材林|一般用|林种| |LIN_ZHONG| |212|0|3
 |240|薪炭林|薪炭林|林种| |LIN_ZHONG| |212|0|3
 |250|经济林|经济林|林种| |LIN_ZHONG| |212|0|3
 |251|果树林|果树林|林种| |LIN_ZHONG| |212|0|3
 |252|食用原料林|食用林|林种| |LIN_ZHONG| |212|0|3
 |253|林化工业原料林|林化林|林种| |LIN_ZHONG| |212|0|3
 |254|药用林|药用林|林种| |LIN_ZHONG| |212|0|3
 |255|其他经济林|其经林|林种| |LIN_ZHONG| |212|0|3
 |11|天然|天然|起源| |QI_YUAN| |213|0|2
 |12|人工促进天然更新|人促天更|起源| |QI_YUAN| |213|0|2
 |13|萌芽|萌芽|起源| |QI_YUAN| |213|0|2
 |21|植苗|植苗|起源| |QI_YUAN| |213|0|2
 |22|直播|直播|起源| |QI_YUAN| |213|0|2
 |23|飞播林|飞播林|起源| |QI_YUAN| |213|0|2
 |25|分植|分植|起源| |QI_YUAN| |213|0|2
 |26|扦插|扦插|起源| |QI_YUAN| |213|0|2
 |011|重点公益林|重点公益林|森林类别| |SEN_LIN_LB| |214|0|2
 |012|一般公益林|一般公益林|森林类别| |SEN_LIN_LB| |214|0|2
 |021|重点商品林|重点商品林|森林类别| |SEN_LIN_LB| |214|0|2
 |022|一般商品林|一般商品林|森林类别| |SEN_LIN_LB| |214|0|2
 |10|国家公益林|国家|事权等级| |SHI_QUAN_D| |215|0|2
 |20|地方公益林|地方|事权等级| |SHI_QUAN_D| |215|0|2
 |21|区级公益林|区级|事权等级| |SHI_QUAN_D| |215|0|2
 |22|市级公益林|市级|事权等级| |SHI_QUAN_D| |215|0|2
 |23|县级公益林|县级|事权等级| |SHI_QUAN_D| |215|0|2
 |1|特殊保护|一级|国家公益林保护等级| |GJGYL_BHDJ| |216|0|1
 |2|重点保护|二级|国家公益林保护等级| |GJGYL_BHDJ| |216|0|1
 |3|一般保护|三级|国家公益林保护等级| |GJGYL_BHDJ| |216|0|1
 |01|中央财政造林补贴项目|中央财政造林|工程类别| |G_CHENG_LB| |217|0|2
 |02|木材战略储备基地项目|木材储备|工程类别| |G_CHENG_LB| |217|0|2
 |03|国家珍贵树种和特殊林木培育项目|珍贵树种|工程类别| |G_CHENG_LB| |217|0|2
 |04|国家油茶项目|国家油茶|工程类别| |G_CHENG_LB| |217|0|2
 |05|自治区油茶项目|自治区油茶|工程类别| |G_CHENG_LB| |217|0|2
 |06|欧投项目|欧投|工程类别| |G_CHENG_LB| |217|0|2
 |07|自治区核桃示范林项目|核桃|工程类别| |G_CHENG_LB| |217|0|2
 |08|面上造林|面上造林|工程类别| |G_CHENG_LB| |217|0|2
 |09|中央财政森林抚育补贴项目|中央财政抚育|工程类别| |G_CHENG_LB| |217|0|2
 |10|绿满八桂工程|绿满八桂|工程类别| |G_CHENG_LB| |217|0|2
 |11|通道绿化|通道绿化|工程类别| |G_CHENG_LB| |217|0|2
 |12|城镇绿化|城镇绿化|工程类别| |G_CHENG_LB| |217|0|2
 |13|村屯绿化|村屯绿化|工程类别| |G_CHENG_LB| |217|0|2
 |14|可视一面坡改造提升|面坡改造|工程类别| |G_CHENG_LB| |217|0|2
 |24|沿海防护林体系建设工程|海防林|工程类别| |G_CHENG_LB| |217|0|2
 |25|珠江流域防护林体系建设工程|珠防林|工程类别| |G_CHENG_LB| |217|0|2
 |27|平原绿化工程|平原绿化|工程类别| |G_CHENG_LB| |217|0|2
 |30|退耕还林工程|退耕还林|工程类别| |G_CHENG_LB| |217|0|2
 |31|退耕地造林|退耕地造林|工程类别| |G_CHENG_LB| |217|0|2
 |32|退耕配套荒山荒地造林|退耕配套|工程类别| |G_CHENG_LB| |217|0|2
 |42|全国石漠化治理工程|石漠化|工程类别| |G_CHENG_LB| |217|0|2
 |50|自然保护区建设工程|保护区|工程类别| |G_CHENG_LB| |217|0|2
 |51|国家级自然保护区|国家保护区|工程类别| |G_CHENG_LB| |217|0|2
 |52|省级自然保护区|省级保护区|工程类别| |G_CHENG_LB| |217|0|2
 |53|市级自然保护区|市级保护区|工程类别| |G_CHENG_LB| |217|0|2
 |54|县级自然保护区|县级保护区|工程类别| |G_CHENG_LB| |217|0|2
 |60|速生丰产林基地建设工程|速丰林基地|工程类别| |G_CHENG_LB| |217|0|2
 |61|重点速丰|重点速丰|工程类别| |G_CHENG_LB| |217|0|2
 |62|世行造林|世行造林|工程类别| |G_CHENG_LB| |217|0|2
 |63|一般速丰|一般速丰|工程类别| |G_CHENG_LB| |217|0|2
 |70|全国湿地保护工程|湿地|工程类别| |G_CHENG_LB| |217|0|2
 |80|重点公益林经营工程|公益林|工程类别| |G_CHENG_LB| |217|0|2
 |81|森林经营质量提升工程|经营质量|工程类别| |G_CHENG_LB| |217|0|2
 |82|低效公益林改造项目|低改|工程类别| |G_CHENG_LB| |217|0|2
 |83|珍贵树种造林项目|珍贵树种|工程类别| |G_CHENG_LB| |217|0|2
 |90|其它林业工程|其他工程|工程类别| |G_CHENG_LB| |217|0|2
 |91|城市绿化隔离带|城市隔离带|工程类别| |G_CHENG_LB| |217|0|2
 |92|绿色通道|绿色通道|工程类别| |G_CHENG_LB| |217|0|2
 |93|交通建设用地|交通建设用地|工程类别| |G_CHENG_LB| |217|0|2
 |94|水利建设用地|水利建设用地|工程类别| |G_CHENG_LB| |217|0|2
 |95|一般农田林网|一般农田林网|工程类别| |G_CHENG_LB| |217|0|2
 |96|其它工程|其它工程|工程类别| |G_CHENG_LB| |217|0|2
 |97|一般造林|一般造林|工程类别| |G_CHENG_LB| |217|0|2
 |98|森林植被恢复费造林|植被恢复|工程类别| |G_CHENG_LB| |217|0|2
 |1|幼龄林|幼|龄组| |LING_ZU| |218|0|1
 |2|中龄林|中|龄组| |LING_ZU| |218|0|1
 |3|近熟林|近|龄组| |LING_ZU| |218|0|1
 |4|成熟林|成|龄组| |LING_ZU| |218|0|1
 |5|过熟林|过|龄组| |LING_ZU| |218|0|1
 |100|针叶树|*|树种| |SHU_ZHONG| |219|0|6
 |110|柏树类|*|树种| |SHU_ZHONG| |219|0|6
 |111|柏树|柏|树种| |SHU_ZHONG| |219|0|6
 |112|侧柏|侧|树种| |SHU_ZHONG| |219|0|6
 |113|圆柏|圆|树种| |SHU_ZHONG| |219|0|6
 |114|福建柏|福建|树种| |SHU_ZHONG| |219|0|6
 |120|杉木类|*|树种| |SHU_ZHONG| |219|0|6
 |121|杉木|杉|树种| |SHU_ZHONG| |219|0|6
 |122|柳杉|柳|树种| |SHU_ZHONG| |219|0|6
 |123|其他杉类|其杉|树种| |SHU_ZHONG| |219|0|6
 |130|马尾松类|*|树种| |SHU_ZHONG| |219|0|6
 |131|马尾松|马|树种| |SHU_ZHONG| |219|0|6
 |132|南亚松|南亚|树种| |SHU_ZHONG| |219|0|6
 |140|云南松类|*|树种| |SHU_ZHONG| |219|0|6
 |141|云南松|云|树种| |SHU_ZHONG| |219|0|6
 |142|五针松|五针|树种| |SHU_ZHONG| |219|0|6
 |150|国外松类|*|树种| |SHU_ZHONG| |219|0|6
 |151|湿地松|湿|树种| |SHU_ZHONG| |219|0|6
 |152|火炬松|火炬|树种| |SHU_ZHONG| |219|0|6
 |153|加勒比松|加勒|树种| |SHU_ZHONG| |219|0|6
 |154|杂交松|杂松|树种| |SHU_ZHONG| |219|0|6
 |155|其他国外松|国外松|树种| |SHU_ZHONG| |219|0|6
 |160|其它针叶类|*|树种| |SHU_ZHONG| |219|0|6
 |161|铁坚杉|铁坚|树种| |SHU_ZHONG| |219|0|6
 |162|冷杉|冷杉|树种| |SHU_ZHONG| |219|0|6
 |163|其它针叶树|其针|树种| |SHU_ZHONG| |219|0|6
 |200|阔叶树类|*|树种| |SHU_ZHONG| |219|0|6
 |210|樟树类|*|树种| |SHU_ZHONG| |219|0|6
 |211|樟树|樟|树种| |SHU_ZHONG| |219|0|6
 |212|香樟|香樟|树种| |SHU_ZHONG| |219|0|6
 |220|栎类|*|树种| |SHU_ZHONG| |219|0|6
 |221|大叶栎|大栎|树种| |SHU_ZHONG| |219|0|6
 |222|麻栎|麻栎|树种| |SHU_ZHONG| |219|0|6
 |223|青岗栎|青岗|树种| |SHU_ZHONG| |219|0|6
 |224|白栎|白栎|树种| |SHU_ZHONG| |219|0|6
 |225|栓皮栎|栓|树种| |SHU_ZHONG| |219|0|6
 |226|其他栎类|其栎|树种| |SHU_ZHONG| |219|0|6
 |227|栲类|栲|树种| |SHU_ZHONG| |219|0|6
 |228|红椎|红椎|树种| |SHU_ZHONG| |219|0|6
 |229|其它椎类|其椎|树种| |SHU_ZHONG| |219|0|6
 |230|槠类|槠类|树种| |SHU_ZHONG| |219|0|6
 |240|桦木类|*|树种| |SHU_ZHONG| |219|0|6
 |241|光皮桦|光皮|树种| |SHU_ZHONG| |219|0|6
 |242|粗皮桦|粗皮|树种| |SHU_ZHONG| |219|0|6
 |243|香皮桦|香皮|树种| |SHU_ZHONG| |219|0|6
 |244|西南桦|西南|树种| |SHU_ZHONG| |219|0|6
 |250|硬阔类|*|树种| |SHU_ZHONG| |219|0|6
 |251|蚬木|蚬木|树种| |SHU_ZHONG| |219|0|6
 |252|格木|格木|树种| |SHU_ZHONG| |219|0|6
 |253|金丝李|金丝|树种| |SHU_ZHONG| |219|0|6
 |254|茶科等其它慢生|慢生|树种| |SHU_ZHONG| |219|0|6
 |255|楠木| |树种| |SHU_ZHONG| |219|0|6
 |270|荷木类|*|树种| |SHU_ZHONG| |219|0|6
 |271|荷木|荷|树种| |SHU_ZHONG| |219|0|6
 |272|银荷木|银荷|树种| |SHU_ZHONG| |219|0|6
 |273|红荷木|红荷|树种| |SHU_ZHONG| |219|0|6
 |280|一般桉类|*|树种| |SHU_ZHONG| |219|0|6
 |281|窿缘桉|窿|树种| |SHU_ZHONG| |219|0|6
 |282|柠檬桉|柠|树种| |SHU_ZHONG| |219|0|6
 |283|大叶桉|大叶|树种| |SHU_ZHONG| |219|0|6
 |284|野桉|野桉|树种| |SHU_ZHONG| |219|0|6
 |285|其他一般桉|其桉|树种| |SHU_ZHONG| |219|0|6
 |290|速生桉|*|树种| |SHU_ZHONG| |219|0|6
 |291|尾叶桉|尾叶|树种| |SHU_ZHONG| |219|0|6
 |292|巨桉|巨|树种| |SHU_ZHONG| |219|0|6
 |293|园角桉|园角|树种| |SHU_ZHONG| |219|0|6
 |294|赤桉|赤|树种| |SHU_ZHONG| |219|0|6
 |295|蓝桉|蓝|树种| |SHU_ZHONG| |219|0|6
 |296|直杆蓝桉|直蓝|树种| |SHU_ZHONG| |219|0|6
 |297|邓恩桉|邓恩|树种| |SHU_ZHONG| |219|0|6
 |298|大花序桉|大花|树种| |SHU_ZHONG| |219|0|6
 |299|柳桉|柳|树种| |SHU_ZHONG| |219|0|6
 |300|粗皮桉|粗皮|树种| |SHU_ZHONG| |219|0|6
 |301|尾巨桉|尾巨|树种| |SHU_ZHONG| |219|0|6
 |302|尾赤桉|尾赤|树种| |SHU_ZHONG| |219|0|6
 |303|尾园桉|尾园|树种| |SHU_ZHONG| |219|0|6
 |304|巨尾桉|巨尾|树种| |SHU_ZHONG| |219|0|6
 |305|巨赤桉|巨赤|树种| |SHU_ZHONG| |219|0|6
 |306|柳窿桉|柳窿|树种| |SHU_ZHONG| |219|0|6
 |307|其他速生桉|其速|树种| |SHU_ZHONG| |219|0|6
 |310|速生相思类|*|树种| |SHU_ZHONG| |219|0|6
 |311|马占相思|马占|树种| |SHU_ZHONG| |219|0|6
 |312|黑木相思|黑木|树种| |SHU_ZHONG| |219|0|6
 |313|直杆相思|直杆|树种| |SHU_ZHONG| |219|0|6
 |314|杂交相思|杂交|树种| |SHU_ZHONG| |219|0|6
 |315|厚荚相思|厚荚|树种| |SHU_ZHONG| |219|0|6
 |316|卷荚相思|卷荚|树种| |SHU_ZHONG| |219|0|6
 |317|文荚相思|文荚|树种| |SHU_ZHONG| |219|0|6
 |318|大叶相思|大叶|树种| |SHU_ZHONG| |219|0|6
 |319|槽纹相思|槽纹|树种| |SHU_ZHONG| |219|0|6
 |320|其它速生相思|其相|树种| |SHU_ZHONG| |219|0|6
 |330|软阔类|*|树种| |SHU_ZHONG| |219|0|6
 |331|台湾相思|台相|树种| |SHU_ZHONG| |219|0|6
 |332|木麻黄|麻黄|树种| |SHU_ZHONG| |219|0|6
 |333|任豆|任豆|树种| |SHU_ZHONG| |219|0|6
 |334|香椿|椿|树种| |SHU_ZHONG| |219|0|6
 |335|喜树|喜树|树种| |SHU_ZHONG| |219|0|6
 |336|檫木|檫木|树种| |SHU_ZHONG| |219|0|6
 |337|火力楠|火力|树种| |SHU_ZHONG| |219|0|6
 |338|米老排|米老|树种| |SHU_ZHONG| |219|0|6
 |339|拟赤杨|赤杨|树种| |SHU_ZHONG| |219|0|6
 |340|枫香|枫|树种| |SHU_ZHONG| |219|0|6
 |341|其他软阔|其软|树种| |SHU_ZHONG| |219|0|6
 |342|椴树| |树种| |SHU_ZHONG| |219|0|6
 |350|杂木类|*|树种| |SHU_ZHONG| |219|0|6
 |351|杂木|杂木|树种| |SHU_ZHONG| |219|0|6
 |400|竹子|*|树种| |SHU_ZHONG| |219|0|6
 |410|毛竹类|毛竹|树种| |SHU_ZHONG| |219|0|6
 |411|毛竹（楠竹）|楠竹|树种| |SHU_ZHONG| |219|0|6
 |420|丛生竹类|丛竹|树种| |SHU_ZHONG| |219|0|6
 |421|大径杂竹|大竹|树种| |SHU_ZHONG| |219|0|6
 |422|麻竹|麻竹|树种| |SHU_ZHONG| |219|0|6
 |423|吊丝球竹|吊丝|树种| |SHU_ZHONG| |219|0|6
 |424|撑高竹|撑高|树种| |SHU_ZHONG| |219|0|6
 |425|粉单竹|粉单|树种| |SHU_ZHONG| |219|0|6
 |426|广宁竹|广宁|树种| |SHU_ZHONG| |219|0|6
 |427|刺　竹|刺竹|树种| |SHU_ZHONG| |219|0|6
 |428|小径杂竹|小竹|树种| |SHU_ZHONG| |219|0|6
 |429|杂交竹|杂竹|树种| |SHU_ZHONG| |219|0|6
 |500|红树林|*|树种| |SHU_ZHONG| |219|0|6
 |501|卤蕨|卤蕨|树种| |SHU_ZHONG| |219|0|6
 |502|木榄|木榄|树种| |SHU_ZHONG| |219|0|6
 |503|秋茄|秋茄|树种| |SHU_ZHONG| |219|0|6
 |504|红海榄|红榄|树种| |SHU_ZHONG| |219|0|6
 |505|老鼠勒|老|树种| |SHU_ZHONG| |219|0|6
 |506|海漆|海漆|树种| |SHU_ZHONG| |219|0|6
 |507|桐花树|桐花|树种| |SHU_ZHONG| |219|0|6
 |508|白骨壤|白骨|树种| |SHU_ZHONG| |219|0|6
 |509|海芒果|海芒|树种| |SHU_ZHONG| |219|0|6
 |510|黄槿|黄槿|树种| |SHU_ZHONG| |219|0|6
 |511|其它红树林|其红|树种| |SHU_ZHONG| |219|0|6
 |600|经济林木|*|树种| |SHU_ZHONG| |219|0|6
 |610|果树林木|*|树种| |SHU_ZHONG| |219|0|6
 |611|柑*|柑|树种| |SHU_ZHONG| |219|0|6
 |612|桔*|桔|树种| |SHU_ZHONG| |219|0|6
 |613|橙*|橙|树种| |SHU_ZHONG| |219|0|6
 |614|金桔*|金桔|树种| |SHU_ZHONG| |219|0|6
 |615|柠檬*|柠檬|树种| |SHU_ZHONG| |219|0|6
 |616|柿子*|柿|树种| |SHU_ZHONG| |219|0|6
 |617|板栗|栗|树种| |SHU_ZHONG| |219|0|6
 |618|荔枝*|荔|树种| |SHU_ZHONG| |219|0|6
 |619|龙眼|龙|树种| |SHU_ZHONG| |219|0|6
 |620|柚子*|柚|树种| |SHU_ZHONG| |219|0|6
 |621|芒果*|芒|树种| |SHU_ZHONG| |219|0|6
 |630|一般果树林木|一般果|树种| |SHU_ZHONG| |219|0|6
 |631|桃*|桃|树种| |SHU_ZHONG| |219|0|6
 |632|梨|梨|树种| |SHU_ZHONG| |219|0|6
 |633|李*|李|树种| |SHU_ZHONG| |219|0|6
 |634|杨梅|杨梅|树种| |SHU_ZHONG| |219|0|6
 |635|阳桃|阳桃|树种| |SHU_ZHONG| |219|0|6
 |636|大青果*|青果|树种| |SHU_ZHONG| |219|0|6
 |637|黄皮|黄皮|树种| |SHU_ZHONG| |219|0|6
 |638|枣*|枣|树种| |SHU_ZHONG| |219|0|6
 |639|核桃|核|树种| |SHU_ZHONG| |219|0|6
 |640|山楂|楂|树种| |SHU_ZHONG| |219|0|6
 |641|枇杷|枇|树种| |SHU_ZHONG| |219|0|6
 |642|黑榄|黑榄|树种| |SHU_ZHONG| |219|0|6
 |643|黄榄|黄榄|树种| |SHU_ZHONG| |219|0|6
 |644|余甘子*|余甘|树种| |SHU_ZHONG| |219|0|6
 |645|木波萝|木波|树种| |SHU_ZHONG| |219|0|6
 |646|其它果树|其果|树种| |SHU_ZHONG| |219|0|6
 |660|食用原料林|*|树种| |SHU_ZHONG| |219|0|6
 |661|油茶*|油茶|树种| |SHU_ZHONG| |219|0|6
 |662|茶叶*|茶叶|树种| |SHU_ZHONG| |219|0|6
 |663|八角|八|树种| |SHU_ZHONG| |219|0|6
 |670|一般食用原料林|*|树种| |SHU_ZHONG| |219|0|6
 |671|茉莉花*|茉|树种| |SHU_ZHONG| |219|0|6
 |672|玉兰|玉兰|树种| |SHU_ZHONG| |219|0|6
 |673|桂花*|桂花|树种| |SHU_ZHONG| |219|0|6
 |674|其它食用林木|其食|树种| |SHU_ZHONG| |219|0|6
 |680|林化工业原料林|*|树种| |SHU_ZHONG| |219|0|6
 |681|玉桂|玉|树种| |SHU_ZHONG| |219|0|6
 |682|林化工业原料林|林化|树种| |SHU_ZHONG| |219|0|6
 |683|橡胶|橡|树种| |SHU_ZHONG| |219|0|6
 |684|漆树|漆|树种| |SHU_ZHONG| |219|0|6
 |685|紫胶寄主|紫胶|树种| |SHU_ZHONG| |219|0|6
 |686|烤胶原料|烤|树种| |SHU_ZHONG| |219|0|6
 |687|麻疯树*|麻疯|树种| |SHU_ZHONG| |219|0|6
 |688|油桐|桐|树种| |SHU_ZHONG| |219|0|6
 |689|其它林化林木|其它化|树种| |SHU_ZHONG| |219|0|6
 |690|药用林|*|树种| |SHU_ZHONG| |219|0|6
 |691|银杏|银|树种| |SHU_ZHONG| |219|0|6
 |692|一般药用林|一般药|树种| |SHU_ZHONG| |219|0|6
 |693|黄柏|黄柏|树种| |SHU_ZHONG| |219|0|6
 |694|杜仲|杜仲|树种| |SHU_ZHONG| |219|0|6
 |695|厚朴|厚朴|树种| |SHU_ZHONG| |219|0|6
 |696|乌桕|桕|树种| |SHU_ZHONG| |219|0|6
 |697|白蜡树|蜡|树种| |SHU_ZHONG| |219|0|6
 |698|黄桅子*|黄桅|树种| |SHU_ZHONG| |219|0|6
 |699|其它药用林木|其药|树种| |SHU_ZHONG| |219|0|6
 |700|其它经济林木|*|树种| |SHU_ZHONG| |219|0|6
 |701|棕|棕|树种| |SHU_ZHONG| |219|0|6
 |702|蚕桑*|桑|树种| |SHU_ZHONG| |219|0|6
 |703|蚕柞*|柞|树种| |SHU_ZHONG| |219|0|6
 |704|其它经济林木|其经|树种| |SHU_ZHONG| |219|0|6
 |800|一般灌木|*|树种| |SHU_ZHONG| |219|0|6
 |801|桃金娘|娘|树种| |SHU_ZHONG| |219|0|6
 |802|岗松|岗|树种| |SHU_ZHONG| |219|0|6
 |803|柃木|柃|树种| |SHU_ZHONG| |219|0|6
 |804|映山红|映|树种| |SHU_ZHONG| |219|0|6
 |805|黄荆|荆|树种| |SHU_ZHONG| |219|0|6
 |806|野牡丹|丹|树种| |SHU_ZHONG| |219|0|6
 |807|乌饭木|乌|树种| |SHU_ZHONG| |219|0|6
 |808|灰毛浆果炼|灰|树种| |SHU_ZHONG| |219|0|6
 |809|红背山麻杆|红背|树种| |SHU_ZHONG| |219|0|6
 |810|高山矮林|矮林|树种| |SHU_ZHONG| |219|0|6
 |811|石山灌木|石灌|树种| |SHU_ZHONG| |219|0|6
 |812|一般灌木|土灌|树种| |SHU_ZHONG| |219|0|6
 |813|小径杂竹|小杂|树种| |SHU_ZHONG| |219|0|6
