 |14|山西省|省|
141121010|141121010006|北武涝|村|
141121010|141121010007|南武涝|村|
141121010|141121010008|南张|村|
141121010|141121010009|苏家堡|村|
141121010|141121010010|郑家庄|村|
141121011|141121011001|南贤|村|
141121011|141121011002|青高|村|
141121011|141121011003|朱家堡|村|
141121011|141121011004|下曲庄|村|
141121011|141121011005|下曲|村|
141121011|141121011006|梁家堡|村|
141121011|141121011007|苏家庄|村|
141121011|141121011008|石永|村|
141121011|141121011009|寄谷庄|村|
141121011|141121011010|永乐|村|
141121011|141121011011|田家堡|村|
141121011|141121011012|武家庄|村|
141121011|141121011013|北齐|村|
141121011|141121011014|忠义村|村|
141121011|141121011015|北辛店|村|
141121011|141121011016|杜村庄|村|
141121011|141121011017|杜村|村|
141121011|141121011018|南齐|村|
141121011|141121011019|南辛店|村|
141121011|141121011020|石家堡|村|
141121011|141121011021|徐家镇|村|
141121012|141121012001|百金堡|村|
141121012|141121012002|西槽头|村|
141121012|141121012003|东槽头|村|
141121012|141121012004|尹家社|村|
141121012|141121012005|王家社|村|
141121012|141121012006|阎家社|村|
141121012|141121012007|狄家社|村|
141121012|141121012008|裴会|村|
141181001|141181001001|薛颉岭|村|
141181001|141181001002|神江沟|村|
141181001|141181001003|柳窊|村|
141181001|141181001004|南段王|村|
141181001|141181001005|白居庄|村|
141181001|141181001006|北段王|村|
141181001|141181001007|石匣社|村|
141181001|141181001008|王青峪|村|
141181001|141181001009|温家庄|村|
141181001|141181001010|程圪垛|村|
141181001|141181001011|西小景|村|
141181001|141181001012|东小景|村|
141181001|141181001013|元罡|村|
141181001|141181001014|龙池头|村|
141181001|141181001015|沿家坡|村|
141181001|141181001016|南岭|村|
141181001|141181001017|杜村|村|
141181001|141181001018|长安|村|
141181001|141181001019|招携|村|
141181001|141181001020|西梁庄|村|
141181001|141181001021|候家山|村|
141181001|141181001022|西房庄|村|
141181002|141181002001|大石头|村|
141181002|141181002002|柴场|村|
141181002|141181002003|沿家山|村|
141181002|141181002004|后活丹|村|
141181002|141181002005|鱼里|村|
141181002|141181002006|温家庄|村|
141181002|141181002007|盘龙沿|村|
141181002|141181002008|梧凤|村|
141181002|141181002009|坪子山|村|
141181002|141181002010|山头|村|
141181002|141181002011|上义棠|村|
141181002|141181002012|下义棠|村|
141181002|141181002013|前活丹|村|
141181002|141181002014|白石崖|村|
141181002|141181002015|田家庄|村|
141181002|141181002016|达苏|村|
141181002|141181002017|桑沟则|村|
141181002|141181002018|高家掌|村|
141181002|141181002019|相王|村|
141181002|141181002020|卜家峪|村|
141181002|141181002021|西岭|村|
141181002|141181002022|南阳|村|
141181002|141181002023|石公村|村|
141181003|141181003001|邀庄|村|
141181003|141181003002|部落|村|
141181003|141181003003|安家岭|村|
141181003|141181003004|南榆苑|村|
141181003|141181003005|西程庄|村|
141181003|141181003006|石相|村|
141181003|141181003007|马术岭|村|
141181003|141181003008|槐树元|村|
141181003|141181003009|桃树沟|村|
141181003|141181003010|半沟|村|
141181003|141181003011|北头|村|
141181003|141181003012|角盘|村|
141181003|141181003013|赵家峪|村|
141181003|141181003014|元金|村|
141181003|141181003015|下堡|村|
141181003|141181003016|赵西沟|村|
141181003|141181003017|下卫底|村|
141181003|141181003018|南头|村|
141181003|141181003019|上午头|村|
141181003|141181003020|东岭|村|
141181003|141181003021|长坡洼|村|
141181003|141181003022|魏家沟|村|
141181003|141181003023|东田庄|村|
141181003|141181003024|薛颉堡|村|
141181003|141181003025|后庞沟|村|
141181003|141181003026|前庞沟|村|
141181003|141181003027|官岭|村|
141181003|141181003028|官窑|村|
141181003|141181003029|胡家窑|村|
141181004|141181004001|后沟|村|
141181004|141181004002|原家庄|村|
141181004|141181004003|沟北|村|
141181004|141181004004|前岭|村|
141181004|141181004005|黄文|村|
141181004|141181004006|杏野|村|
141181004|141181004007|东庄|村|
141181004|141181004008|沟南|村|
141181004|141181004009|石践|村|
141181004|141181004010|后庄|村|
141181004|141181004011|兑镇|村|
141181004|141181004012|后洞|村|
141181004|141181004013|郝家寨|村|
141181004|141181004014|水峪|村|
141181004|141181004015|圪卓头|村|
141181004|141181004016|偏城|村|
141181004|141181004017|偏店|村|
141181004|141181004018|韩家滩|村|
141181004|141181004019|桑湾|村|
141181004|141181004020|上吐京|村|
141181004|141181004021|南营|村|
141181004|141181004022|产树原|村|
141181004|141181004023|新民|村|
141181004|141181004024|梁家原|村|
141181004|141181004025|下令狐|村|
141181005|141181005001|西曹村|村|
141181005|141181005002|东曹村|村|
141181005|141181005003|神安|村|
141181005|141181005004|西辛北|村|
141181005|141181005005|东辛北|村|
141181005|141181005006|仁义|村|
141181005|141181005008|贤者|村|
141181005|141181005009|神福|村|
141181005|141181005010|三多|村|
141181005|141181005011|高阳|村|
141181005|141181005012|临水|村|
141181005|141181005013|顺光|村|
141181005|141181005014|白壁关|村|
141181005|141181005015|善吉|村|
141181005|141181005016|小垣|村|
141181005|141181005017|大垣|村|
141181005|141181005018|下吐京|村|
141181006|141181006002|贾家庄|村|
141181006|141181006005|梁家庄|村|
141181006|141181006006|张家庄|村|
141181006|141181006008|樊家庄|村|
141181006|141181006010|赵家庄|村|
141181007|141181007001|瑶圃|村|
141181007|141181007002|北关|村|
141181007|141181007003|新庄|村|
141181007|141181007004|一家庄|村|
141181007|141181007005|西关|村|
141181007|141181007006|楼西|村|
141181007|141181007007|楼东|村|
141181007|141181007008|桥北|村|
141181007|141181007009|城东|村|
141181007|141181007010|东关|村|
141181007|141181007011|窑上|村|
141181007|141181007012|八家庄|村|
141181007|141181007013|铁匠巷|村|
141181007|141181007014|桥南|村|
141181007|141181007015|尚家庄|村|
141181008|141181008001|大虢城|村|
141181008|141181008002|中辛安|村|
141181008|141181008003|北辛安|村|
141181008|141181008004|司马|村|
141181008|141181008005|南辛安|村|
141181008|141181008006|东庄|村|
141181008|141181008007|南辛庄|村|
141181008|141181008008|苏家营|村|
141181008|141181008009|仁智|村|
141181008|141181008010|刘家堡|村|
141181008|141181008011|青义|村|
141181008|141181008012|盐锅头|村|
141181009|141181009001|后庄|村|
141181009|141181009002|甘村|村|
141181009|141181009003|窑上|村|
141181009|141181009004|春塔|村|
141181009|141181009005|刘王庄|村|
141181009|141181009006|苏家沿|村|
141181009|141181009007|王义庄|村|
141181009|141181009008|柏子沟|村|
141181009|141181009009|南庄|村|
141181009|141181009010|克俄|村|
141181009|141181009011|下庄|村|
141181009|141181009012|瓦窑坡|村|
141181009|141181009013|大胜村|村|
141181009|141181009014|尹家沿|村|
141181009|141181009015|西上庄|村|
141181009|141181009016|南沟底|村|
141181009|141181009017|段封村|村|
141181009|141181009018|禅房头|村|
141181009|141181009019|西张庄|村|
141181009|141181009020|碾头|村|
141181009|141181009021|马庄|村|
141181009|141181009022|申家庄|村|
141181009|141181009023|西河底|村|
141181009|141181009024|教场|村|
141181009|141181009025|老营坪|村|
141181009|141181009026|核桃窊|村|
141181009|141181009027|吕居堡|村|
141181009|141181009028|神宁沟|村|
141181009|141181009029|河北|村|
141181009|141181009030|柳湾|村|
141181009|141181009031|阳泉曲|村|
141181009|141181009032|仲家山|村|
141181010|141181010001|梁家沿|村|
141181010|141181010002|高塘坡|村|
141181010|141181010003|中窊|村|
141181010|141181010004|西沟沿|村|
141181010|141181010005|崔家庄|村|
141181010|141181010006|面向塔|村|
141181010|141181010007|东庄沿|村|
141181010|141181010008|西岐沟|村|
141181010|141181010009|夹道|村|
141181010|141181010010|韩家沿|村|
141181010|141181010011|宜关|村|
141181010|141181010012|辞凡沟|村|
141181010|141181010013|西辛庄|村|
141181010|141181010014|林林窊|村|
141181010|141181010015|槐树沟|村|
141181010|141181010016|太子里|村|
141181010|141181010017|郝家湾|村|
141181010|141181010018|西泉|村|
141181010|141181010019|四家坪|村|
141181010|141181010020|杨家沟|村|
141181010|141181010021|贺岭|村|
141181010|141181010022|南庄沟|村|
141181010|141181010023|王才堡|村|
141181010|141181010024|杜西沟|村|
141181010|141181010025|大王庄|村|
141181010|141181010026|刘家沿|村|
141181010|141181010027|南上庄|村|
141181010|141181010028|下马宽|村|
141181010|141181010029|盆子坡|村|
141181010|141181010030|兴文|村|
141181010|141181010031|吴西庄|村|
141181010|141181010032|庄沟|村|
141181010|141181010033|交子里|村|
141181010|141181010034|芦子里|村|
141181010|141181010035|陶口原|村|
141181011|141181011001|西沟|村|
141181011|141181011002|孟家庄|村|
141181011|141181011003|如来|村|
141181011|141181011004|旺家原|村|
141181011|141181011005|黑坡沟|村|
141181011|141181011006|于家庄|村|
141181011|141181011007|贺南沟|村|
141181011|141181011008|王家庄|村|
141181011|141181011009|任家庄|村|
141181011|141181011010|上令狐|村|
141181011|141181011011|上智峪|村|
141181011|141181011012|下智峪|村|
141181011|141181011013|庄里|村|
141181011|141181011014|鱼湾|村|
141181011|141181011015|梁上庄|村|
141181011|141181011016|大窊|村|
141181011|141181011017|大青河|村|
141181011|141181011018|上柱濮|村|
141181011|141181011019|小青河|村|
141181011|141181011020|下柱濮|村|
141181011|141181011021|申岭|村|
141181011|141181011022|三河口|村|
141181011|141181011023|门楼窊|村|
141181011|141181011024|胡家窊|村|
141181011|141181011025|后河|村|
141181011|141181011026|大王堡|村|
141181011|141181011027|牛郎岭|村|
141181011|141181011028|李西庄|村|
141181011|141181011029|贺家庄|村|
141181011|141181011030|子善村|村|
141181011|141181011031|刘庄|村|
141181012|141181012001|大沟|村|
141181012|141181012002|阳头庄|村|
141181012|141181012003|果家原|村|
141181012|141181012004|山草占|村|
141181012|141181012005|前驿马|村|
141181012|141181012006|后驿马|村|
141181012|141181012007|西大会|村|
141181012|141181012008|东大会|村|
141181012|141181012009|赵家窊|村|
141181012|141181012010|逯家窊|村|
141181012|141181012011|关家口|村|
141181012|141181012012|多才岭|村|
141181012|141181012013|高阜|村|
141181012|141181012014|白马峡|村|
141181012|141181012015|冯家原|村|
141181012|141181012016|瓮沟|村|
141181012|141181012017|蒿里村|村|
141181012|141181012018|宣化原|村|
141181012|141181012019|西窊野|村|
141181012|141181012020|东窊野|村|
141181012|141181012021|牛王原|村|
141181012|141181012022|刘家庄|村|
141181012|141181012023|寨上|村|
141181012|141181012024|白家庄|村|
141181012|141181012025|杨圪垛|村|
141181012|141181012026|钮村|村|
141181012|141181012027|赵家沟|村|
141181012|141181012028|庞庄|村|
141181012|141181012029|孟南庄|村|
141181012|141181012030|小原头|村|
141181012|141181012031|岩庄|村|
141181012|141181012032|榆树坪|村|
141181012|141181012033|堡子上|村|
141181012|141181012034|申家沟|村|
141181012|141181012035|上荆封|村|
141181012|141181012036|李家窊|村|
141181012|141181012037|燕富曲|村|
141181012|141181012038|下荆封|村|
141181013|141181013002|上庄|村|
141181013|141181013003|那庄|村|
141181013|141181013004|西许|村|
141181013|141181013005|东许|村|
141181013|141181013006|小王营|村|
141181013|141181013007|宜兴|村|
141181013|141181013008|河底|村|
141181013|141181013009|小南庄|村|
141181013|141181013010|必独村|村|
141181013|141181013011|真兴|村|
141181013|141181013012|道相|村|
141181013|141181013013|师沟底|村|
141181014|141181014001|曹村|村|
141181014|141181014002|后营|村|
141181014|141181014003|前营|村|
141181014|141181014004|仁坊|村|
141181014|141181014005|仁顺|村|
141181014|141181014006|北梧桐|村|
141181014|141181014007|中梧桐|村|
141181014|141181014008|南梧桐|村|
141181014|141181014009|东梧桐|村|
141181014|141181014010|旧蔚桐|村|
141181014|141181014011|西王屯|村|
141181014|141181014012|中王屯|村|
141181014|141181014013|东王屯|村|
141181014|141181014014|北姚|村|
141181014|141181014015|新蔚屯|村|
141181014|141181014016|田家沟|村|
141181014|141181014017|南姚|村|
141181014|141181014018|岭北|村|
141181014|141181014019|西董屯|村|
141181014|141181014020|东董屯|村|
141181015|141181015001|上栅|村|
141181015|141181015002|下栅|村|
141181015|141181015003|兴跃|村|
141181015|141181015004|坛果|村|
141181015|141181015006|王马|村|
141181015|141181015007|小西庄|村|
141181015|141181015008|大西庄|村|
141181015|141181015009|西安生|村|
141181015|141181015010|东安生|村|
141181015|141181015011|尧仲|村|
141181015|141181015012|高仁|村|
141181015|141181015013|中原|村|
141181015|141181015014|南辽|村|
141181015|141181015015|北辽|村|
141181015|141181015016|王家沟|村|
141181015|141181015017|恒兴堡|村|
141181015|141181015018|西铺头|村|
141181015|141181015019|西沟|村|
141181015|141181015020|南庄|村|
141181015|141181015021|道六庄|村|
141181015|141181015022|南道|村|
141181015|141181015023|南峪|村|
141181015|141181015024|东铺头|村|
141181015|141181015025|马家岭|村|
141181015|141181015026|吴圪垛|村|
141181016|141181016001|南小堡|村|
141181016|141181016002|南川头|村|
141181016|141181016003|马庄营|村|
141181016|141181016004|大堡|村|
141181016|141181016005|李家庄|村|
141181016|141181016006|大孝堡|村|
141181016|141181016007|长黄|村|
141181016|141181016008|长兴|村|
141181016|141181016009|东张庄|村|
141181016|141181016010|程家庄|村|
141181016|141181016011|小圪塔|村|
141181016|141181016012|张魏|村|
141181016|141181016013|文明|村|
141181016|141181016014|西盘粮|村|
141181016|141181016015|东盘粮|村|
141181016|141181016016|芦北|村|
141181016|141181016017|芦南|村|
141181016|141181016018|北桥头|村|
141181016|141181016019|郑家营|村|
141181016|141181016020|五楼庄|村|
141181016|141181016021|霍家堡|村|
141181017|141181017001|崇源头|村|
141181017|141181017002|六北头|村|
141181017|141181017003|西蔚庄|村|
141181017|141181017004|东蔚庄|村|
141181017|141181017005|寺家庄|村|
141181017|141181017006|和平庄|村|
141181017|141181017007|永安庄|村|
141181017|141181017008|封家峪|村|
141181018|141181018001|居义村|村|
141181018|141181018002|留义村|村|
141181018|141181018003|桃园堡|村|
141181018|141181018004|大虢城|村|
141181018|141181018005|宋家庄|村|
141181018|141181018006|苏家庄|村|
141181018|141181018007|瑶圃村|村|
141123001|141123001001|后北会|村|
141123001|141123001002|前北会|村|
141123001|141123001003|圪针仑|村|
141123001|141123001004|常申|村|
141123001|141123001005|张家洼|村|
141123001|141123001006|后南会|村|
141123001|141123001007|前南会|村|
141123001|141123001008|姚家会|村|
141123001|141123001009|后石门庄|村|
141123001|141123001010|王家峁|村|
141123001|141123001011|瓦塘|村|
141123001|141123001012|沙沟庙|村|
141123001|141123001013|郑家塔|村|
141123001|141123001014|圪埚|村|
141123001|141123001015|刘家峁|村|
141123001|141123001016|山庄上|村|
141123001|141123001017|裴家津|村|
141123001|141123001018|裴家湾|村|
141123001|141123001019|任家湾|村|
141123001|141123001020|裴家川口|村|
141123001|141123001021|红草湾|村|
141123001|141123001022|王家山|村|
141123001|141123001023|兴汉|村|
141123001|141123001024|杨塔上|村|
141123001|141123001025|赵家塔|村|
141123001|141123001026|杨家塔|村|
141123001|141123001027|武家塔|村|
141123001|141123001028|后彰和墕|村|
141123001|141123001029|前彰和墕|村|
141123001|141123001030|铁炉塔|村|
141123001|141123001031|白家里|村|
141123001|141123001032|柳叶村|村|
141123002|141123002001|贝塔|村|
141123002|141123002002|马蒲滩|村|
141123002|141123002003|马家沟|村|
141123002|141123002004|葛家里|村|
141123002|141123002005|姚子峁|村|
141123002|141123002006|西坡|村|
141123002|141123002007|石山梁|村|
141123002|141123002008|魏家滩|村|
141123002|141123002009|店上|村|
141123002|141123002010|范家疃|村|
141123002|141123002011|黄家沟|村|
141123002|141123002012|麻墕塔|村|
141123002|141123002013|斜沟|村|
141123002|141123002014|庙子井|村|
141123002|141123002015|木崖头|村|
141123002|141123002016|青草沟|村|
141123002|141123002017|九元坪|村|
141123002|141123002018|高家崖|村|
141123002|141123002019|水油塔|村|
141123002|141123002020|薛家沟|村|
141123002|141123002021|石佛则|村|
141123002|141123002022|天凹|村|
141123002|141123002023|白家塔|村|
141123002|141123002024|西磁窑沟|村|
141123002|141123002025|东磁窑沟|村|
141123002|141123002026|南河沟|村|
141123002|141123002027|北梁上|村|
141123002|141123002028|吕家沟|村|
141123002|141123002029|尹家峁|村|
141123002|141123002030|兰左|村|
141123002|141123002031|訾家墕|村|
141123002|141123002032|西沟|村|
141123002|141123002033|马家湾|村|
141123002|141123002034|高家峁|村|
141123002|141123002035|苏家吉|村|
141123002|141123002036|田家圪埚|村|
141123002|141123002037|大井上|村|
141123002|141123002038|白家沟|村|
141123002|141123002039|郭家吉|村|
141123002|141123002040|王家畔|村|
141123002|141123002041|元儿峁|村|
141123002|141123002042|高家凹|村|
141123002|141123002043|张家墕|村|
141123002|141123002044|苏家里|村|
141123002|141123002045|程家墕|村|
141123002|141123002046|杨家山|村|
141123002|141123002047|孟家凹|村|
141123002|141123002048|郝家沟|村|
141123003|141123003001|寨滩|村|
141123003|141123003002|沙墕|村|
141123003|141123003003|东峁上|村|
141123003|141123003004|花园沟|村|
141123003|141123003005|宋家山|村|
141123003|141123003006|中庄|村|
141123003|141123003007|黑峪口|村|
141123003|141123003008|唐家吉|村|
141123003|141123003009|岭西|村|
141123003|141123003010|高家沟|村|
141123003|141123003011|张家湾|村|
141123003|141123003012|碧村|村|
141123003|141123003013|任家湾|村|
141123003|141123003014|王家塔|村|
141123003|141123003015|赵家川口|村|
141123003|141123003016|桑娥|村|
141123003|141123003017|西洼|村|
141123003|141123003018|西坪|村|
141123003|141123003019|苏家塔|村|
141123003|141123003020|石阴|村|
141123003|141123003021|吕家湾|村|
141123003|141123003022|冯家庄|村|
141123003|141123003023|高家村|村|
141123003|141123003024|西吉|村|
141123003|141123003025|巡检司|村|
141123004|141123004001|西任家里|村|
141123004|141123004002|张家沟|村|
141123004|141123004003|东任家里|村|
141123004|141123004004|水江头|村|
141123004|141123004005|刘家壕|村|
141123004|141123004006|高本泉|村|
141123004|141123004007|沙壕|村|
141123004|141123004008|田家沟|村|
141123004|141123004009|碾子|村|
141123004|141123004010|杨家坪|村|
141123004|141123004011|李家塔|村|
141123004|141123004012|李家山|村|
141123004|141123004013|杨家坡|村|
141123004|141123004014|马家焉|村|
141123004|141123004015|魏家岔|村|
141123004|141123004016|白家山|村|
141123004|141123004017|胡家山|村|
141123004|141123004018|白家梁|村|
141123004|141123004019|南沟|村|
141123004|141123004020|崖窑头|村|
141123004|141123004021|温家寨|村|
141123004|141123004022|弓家山|村|
141123004|141123004023|尹家焉|村|
141123004|141123004024|圪垯坡|村|
141123004|141123004025|张家梁|村|
141123004|141123004026|王家山|村|
141123004|141123004027|大坪头|村|
141123004|141123004028|范家沟|村|
141123004|141123004029|寨底|村|
141123004|141123004030|石楞子|村|
141123004|141123004031|旭谷|村|
141123004|141123004032|蔡家崖|村|
141123004|141123004033|胡家沟|村|
141123004|141123004034|五龙堂|村|
141123004|141123004035|石岭子|村|
141123004|141123004036|前木兰岗|村|
141123004|141123004037|张家圪埚|村|
141123004|141123004038|刘家梁|村|
141123004|141123004039|后木兰岗|村|
141123004|141123004040|贺家沟|村|
141123004|141123004041|池家梁|村|
141123004|141123004042|程家塔|村|
141123004|141123004043|张家岔|村|
141123004|141123004044|姚家塔|村|
141123004|141123004045|北查沟|村|
141123004|141123004046|马福郎|村|
141123004|141123004047|赵家吉|村|
141123005|141123005001|艾雨头|村|
141123005|141123005002|兴业村|村|
141123005|141123005003|宋家塔|村|
141123005|141123005004|刘家圪台|村|
141123005|141123005005|青杨山|村|
141123005|141123005006|麦地山|村|
141123005|141123005007|贺家圪台|村|
141123005|141123005008|孟家沟|村|
141123005|141123005009|公义村|村|
141123005|141123005010|康家沟|村|
141123005|141123005011|刘家梁|村|
141123005|141123005012|关家崖|村|
141123005|141123005013|牛家沟|村|
141123005|141123005014|程家梁|村|
141123005|141123005015|千城|村|
141123005|141123005016|阴塔|村|
141123005|141123005017|东坡村|村|
141123005|141123005018|秦家圪棱|村|
141123005|141123005019|季家梁|村|
141123005|141123005020|月儿塔|村|
141123005|141123005021|紫沟梁|村|
141123005|141123005022|程家沟|村|
141123005|141123005023|李家湾|村|
141123005|141123005024|石盘头|村|
141123005|141123005025|圪洞|村|
141123005|141123005026|西关|村|
141123005|141123005027|东关|村|
141123005|141123005028|后发达|村|
141123005|141123005029|乔家沟|村|
141123005|141123005030|南通|村|
141123005|141123005031|土贞|村|
141123005|141123005032|河儿上|村|
141123005|141123005033|贺家坪|村|
141123005|141123005034|白家墕|村|
141123005|141123005035|石塘会|村|
141123005|141123005036|寨子上|村|
141123005|141123005037|原家坪|村|
141123005|141123005038|马家墕|村|
141123005|141123005039|杜家墕|村|
141123005|141123005040|石站沟|村|
141123005|141123005041|柳林|村|
141123005|141123005042|杨塔上|村|
141123005|141123005043|郝家湾|村|
141123005|141123005044|墕头|村|
141123005|141123005045|枣林|村|
141123005|141123005046|孙家峁|村|
141123005|141123005047|上王家墕|村|
141123005|141123005048|龙尾峁|村|
141123005|141123005049|肖家洼|村|
141123005|141123005050|康家沟|村|
141123005|141123005051|杏花咀|村|
141123005|141123005052|双胜村|村|
141123005|141123005053|胡家墕|村|
141123005|141123005054|官庄|村|
141123005|141123005055|松石村|村|
141123005|141123005056|安顺沟|村|
141123005|141123005057|饮马会|村|
141123005|141123005058|崖窑湾|村|
141123005|141123005059|孔家沟|村|
141123005|141123005060|赤涧|村|
141123005|141123005061|吕家坡|村|
141123006|141123006001|孙家庄|村|
141123006|141123006002|吕家坡|村|
141123006|141123006003|斜唐山|村|
141123006|141123006004|奥家坪|村|
141123006|141123006005|炭烟沟|村|
141123006|141123006006|车家庄|村|
141123006|141123006007|奥家湾|村|
141123006|141123006008|二十里铺|村|
141123006|141123006009|交口|村|
141123006|141123006010|窑儿湾|村|
141123006|141123006011|峁底|村|
141123006|141123006012|王家崖|村|
141123006|141123006013|曲家沟|村|
141123006|141123006014|石漕沟|村|
141123006|141123006015|李家塔|村|
141123006|141123006016|张家塔|村|
141123006|141123006017|孙家沟|村|
141123006|141123006018|孙家窑|村|
141123006|141123006019|樊家圪埚|村|
141123006|141123006020|郭家圪台|村|
141123006|141123006021|郝家山|村|
141123006|141123006022|任家塔|村|
141123006|141123006023|杏树塔|村|
141123006|141123006024|唐吉吉|村|
141123006|141123006025|芦子沟|村|
141123007|141123007001|王家沟|村|
141123007|141123007002|石楼圪台|村|
141123007|141123007003|恶虎滩|村|
141123007|141123007004|庄儿上|村|
141123007|141123007005|沟门前|村|
141123007|141123007006|刘家湾|村|
141123007|141123007007|下会|村|
141123007|141123007008|白崖沟|村|
141123007|141123007009|阳会崖|村|
141123007|141123007010|明通沟|村|
141123007|141123007011|康家沟|村|
141123007|141123007012|安乐沟|村|
141123007|141123007013|郭家圪台|村|
141123007|141123007014|李家庄|村|
141123007|141123007015|新窑上|村|
141123008|141123008001|新舍窠|村|
141123008|141123008002|陈家圪台|村|
141123008|141123008003|白家坪|村|
141123008|141123008004|兴盛|村|
141123008|141123008005|雷家沟|村|
141123008|141123008006|冯家沟|村|
141123008|141123008007|孙家崖|村|
141123008|141123008008|王家庄|村|
141123008|141123008009|康家庄|村|
141123008|141123008010|张家岔|村|
141123008|141123008011|交楼申|村|
141123008|141123008012|杨湾则|村|
141123008|141123008013|宜宜沟|村|
141123008|141123008014|马家梁|村|
141123008|141123008015|郝家湾|村|
141123008|141123008016|白家寨|村|
141123008|141123008017|奥家潍|村|
141123008|141123008018|井沟渠|村|
141123008|141123008019|向阳|村|
141123008|141123008020|张家圪台|村|
141123008|141123008021|安沟|村|
141123009|141123009001|李家梁|村|
141123009|141123009002|大坪墕|村|
141123009|141123009003|罗峪口|村|
141123009|141123009004|史家山|村|
141123009|141123009005|王家洼|村|
141123009|141123009006|芦子坡|村|
141123009|141123009007|东豆宇|村|
141123009|141123009008|圪针洼|村|
141123009|141123009009|尚里村|村|
141123009|141123009010|官道吉|村|
141123009|141123009012|张家坪|村|
141123009|141123009013|武家庄|村|
141123009|141123009014|崖头吉|村|
141123010|141123010001|康家塔|村|
141123010|141123010002|毛儿会|村|
141123010|141123010003|阎家塔|村|
141123010|141123010004|吴儿申|村|
141123010|141123010005|大里上|村|
141123010|141123010006|后赵家坪|村|
141123010|141123010007|白家峁|村|
141123010|141123010008|武家峁|村|
141123010|141123010009|西墕|村|
141123010|141123010010|佐则坪|村|
141123010|141123010011|宋家塔|村|
141123011|141123011001|石家吉|村|
141123011|141123011002|原沟|村|
141123011|141123011003|大善|村|
141123011|141123011004|小善|村|
141123011|141123011005|白家墕|村|
141123011|141123011006|候家沟|村|
141123011|141123011007|水泉塔|村|
141123011|141123011008|兴华|村|
141123011|141123011009|姚家塔|村|
141123011|141123011010|扒棱上|村|
141123011|141123011011|张家墕|村|
141123011|141123011012|孟家山头|村|
141123011|141123011013|横城|村|
141123011|141123011014|成家山|村|
141123011|141123011015|孟家坪|村|
141123011|141123011016|白草沟|村|
141123011|141123011017|胡家塔|村|
141123011|141123011018|麻墕条|村|
141123011|141123011019|李家坪|村|
141123012|141123012001|王家会|村|
141123012|141123012002|曹家坡|村|
141123012|141123012003|舍窠墕|村|
141123012|141123012004|安家庄|村|
141123012|141123012005|前沟|村|
141123012|141123012006|墕头|村|
141123012|141123012007|刘家庄|村|
141123012|141123012008|阎罗家坪|村|
141123012|141123012009|麻子塔|村|
141123012|141123012010|赵家墕|村|
141123012|141123012011|前红月|村|
141123012|141123012012|后红月|村|
141123012|141123012013|康宁|村|
141123012|141123012014|张家崖|村|
141123012|141123012015|樊家湾|村|
141123012|141123012016|胡家湾|村|
141123012|141123012017|油房头|村|
141123012|141123012018|寺坡底|村|
141123012|141123012019|风世沟|村|
141123012|141123012020|杨塔沟|村|
141123012|141123012021|圪老湾|村|
141123012|141123012022|花子|村|
141123012|141123012023|新庄|村|
141123012|141123012024|乔子头|村|
141123012|141123012025|刘魏家沟|村|
141123012|141123012026|鹿家岔|村|
141123012|141123012027|穆家墕|村|
141123012|141123012028|王家圪台|村|
141123012|141123012029|后任家塔|村|
141123012|141123012030|薛家沟|村|
141123012|141123012031|乌门|村|
141123013|141123013001|进德|村|
141123013|141123013002|贾家沟|村|
141123013|141123013003|曲亭|村|
141123013|141123013004|田家会|村|
141123013|141123013005|福胜|村|
141123013|141123013006|任家坡|村|
141123013|141123013007|甄家庄|村|
141123013|141123013008|炕火沟|村|
141123013|141123013009|固贤|村|
141123013|141123013010|弓角底|村|
141123013|141123013011|卧羊|村|
141123013|141123013012|弓家沟|村|
141123013|141123013013|窑儿上|村|
141123013|141123013014|吴城|村|
141123013|141123013015|永顺|村|
141123013|141123013016|郑家岔|村|
141123014|141123014001|大坪头|村|
141123014|141123014002|小坪头|村|
141123014|141123014003|石沟|村|
141123014|141123014004|段家湾|村|
141123014|141123014005|张家湾|村|
141123014|141123014006|姚家沟|村|
141123014|141123014007|杨崖上|村|
141123014|141123014008|庄上|村|
141123014|141123014009|上滩沟|村|
141123014|141123014010|寨上|村|
141123014|141123014011|东会|村|
141123014|141123014012|西会|村|
141123014|141123014013|王家坡|村|
141123014|141123014014|渔湾|村|
141123014|141123014015|贺家湾|村|
141123015|141123015001|牛家川|村|
141123015|141123015002|芦山墕|村|
141123015|141123015003|佛堂|村|
141123015|141123015004|洛家角|村|
141123015|141123015005|杨家畔|村|
141123015|141123015006|大峪口|村|
141123015|141123015007|白家山|村|
141123015|141123015008|圪达上|村|
141123015|141123015009|寨上|村|
141123015|141123015010|募强|村|
141123015|141123015011|马家山|村|
141123016|141123016001|孙家畔|村|
141123016|141123016002|彩地峁|村|
141123016|141123016003|冯乐村|村|
141123016|141123016004|苏家峁|村|
141123016|141123016005|沈家里|村|
141123016|141123016006|狮子洼|村|
141123016|141123016007|坡上|村|
141123016|141123016008|团厂|村|
141123016|141123016009|唐堂宇|村|
141123016|141123016010|蔡家会|村|
141123016|141123016011|柳林|村|
141123016|141123016012|圪台上|村|
141123016|141123016013|谷渠|村|
141123016|141123016014|沟庄头|村|
141123016|141123016015|水磨川|村|
141123017|141123017001|北角上|村|
141123017|141123017002|东吴家沟|村|
141123017|141123017003|枣林坡|村|
141123017|141123017004|安月|村|
